appid,name,publisher_main,Selected_Genre,game_revenue,publisher_revenue,peak_players,adjusted_rating,owners_midpoint,total_score
348550,GUILTY GEAR XX ACCENT CORE PLUS R,Arc System Works,Fighting,$2.1m ($1.3m - $2.8m),$87.6m,2330.0,96.76,350000.0,10.134892119476998
6020,STAR WARS Jedi Knight - Jedi Academy,LucasArts,Fighting,$2.4m ($1.2m - $3.7m),$124.9m,2306.0,96.12,750000.0,10.091115876136
1557740,ROUNDS,Landfall,Fighting,$7.6m ($4.8m - $10.3m),$200.8m,2208.0,95.34,3500000.0,10.065094744285167
2076010,UNDER NIGHT IN-BIRTH II Sys:Celes,Arc System Works,Fighting,$3.7m ($2.5m - $4.9m),$87.6m,2165.0,85.78,150000.0,9.023861267219925
627270,Injustice 2,WB Games,Fighting,$11.2m ($6.7m - $15.6m),$198.6m,2093.0,86.01,1500000.0,9.117037333285966
576480,Drunken Fight Simulator,Volens Nolens Games,Fighting,$8.3k ($1.6k - $15k),$658.4k,2019.0,65.45700000000001,35000.0,6.847136919474513
2634890,MARVEL vs. CAPCOM Fighting Collection: Arcade Classics,"CAPCOM Co., Ltd.",Fighting,$4.1m ($2.6m - $5.6m),$1.8b,2019.0,93.74,75000.0,9.816601645388038
411370,Melty Blood Actress Again Current Code,Arc System Works,Fighting,$2.7m ($1.8m - $3.5m),$87.6m,2015.0,93.92,350000.0,9.85004839559217
921590,DISSIDIA FINAL FANTASY NT Free Edition,Square Enix,Fighting,$1.2m ($658.9k - $1.8m),$1b,1981.0,55.85,750000.0,6.058242270748651
597170,Clone Drone in the Danger Zone,Doborog Games,Fighting,$9.5m ($7.1m - $12m),$10m,1921.0,96.88,1500000.0,10.18618736996297
798510,SUPER DRAGON BALL HEROES WORLD MISSION,BANDAI NAMCO Entertainment,Fighting,$2.5m ($1.6m - $3.4m),$478.1m,1895.0,82.59,75000.0,8.68676745690675
264200,One Finger Death Punch,Silver Dollar Games,Fighting,$2.3m ($1.5m - $3m),$2.6m,1857.0,98.03,750000.0,10.258207093876294
1259790,Puyo Puyo Tetris 2,SEGA,Fighting,$5.2m ($2.4m - $8m),$1.6b,1826.0,81.93,350000.0,8.669970819874099
746580,HARDCORE MECHA,RocketPunch Games,Fighting,$927.5k ($596.3k - $1.2m),$1.2m,1754.0,82.97,350000.0,8.716839508410196
357190,ULTIMATE MARVEL VS. CAPCOM 3,"CAPCOM U.S.A., INC.",Fighting,$7.1m ($4.4m - $9.8m),$7.1m,1706.0,91.77,750000.0,9.650273882361997
586200,Street Fighter 30th Anniversary Collection,"Capcom U.S.A, Inc.",Fighting,$4.1m ($1.9m - $6.2m),$4.1m,1737.0,71.01,350000.0,7.547411718893287
564230,Fire Pro Wrestling World,"Spike Chunsoft Co., Ltd.",Fighting,$1.6m ($981.2k - $2.3m),$94.5m,1675.0,91.16,350000.0,9.56104206553792
1020790,NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,Bandai Namco Entertainment,Fighting,$4.6m ($3.2m - $5.9m),$1.7b,1663.0,59.64,150000.0,6.41756023893086
214770,Guacamelee! Gold Edition,Drinkbox Studios,Fighting,$4m ($2m - $6m),$12.7m,1643.0,93.45,750000.0,9.81125584221662
716710,東方憑依華　～ Antinomy of Common Flowers.,"SUNFISH Co., Ltd.",Fighting,$1.1m ($734.6k - $1.6m),$1.4m,1442.0,91.53,150000.0,9.55092324235452
3112260, Virtua Fighter 5 R.E.V.O. World Stage,SEGA,Fighting,$1.1m ($766.5k - $1.4m),$1.6b,1395.0,75.24,75000.0,7.935518577500142
337320,Paint the Town Red,South East Games,Fighting,$11.7m ($8.5m - $14.9m),$11.8m,1365.0,96.13,1500000.0,10.104345312269071
3920,Sid Meier's Pirates!,2K,Fighting,$1.5m ($905.6k - $2.2m),$1.7b,1333.0,94.7,350000.0,9.91940965556631
424280,Iron Snout,SnoutUp,Fighting,0,$29k,1332.0,88.35300000000001,3500000.0,9.216907927606119
209120,Street Fighter X Tekken,"Capcom U.S.A., Inc.",Fighting,$15.4k ($8.4k - $22.3k),$15.4k,1287.0,56.46,150000.0,5.959017292213334
758330,Shenmue I & II,SEGA,Fighting,$1.6m ($847.1k - $2.3m),$1.6b,1280.0,90.19,150000.0,9.448840220861605
748360,MY HERO ONE'S JUSTICE,BANDAI NAMCO Entertainment,Fighting,$1.4m ($808.1k - $2m),$478.1m,1243.0,75.8,150000.0,8.001816855463625
314030,Guilty Gear X2 #Reload,Arc System Works,Fighting,$124.4k ($24.8k - $223.9k),$87.6m,1230.0,88.42,150000.0,9.221023521674065
755500,ONE PIECE World Seeker,BANDAI NAMCO Entertainment,Fighting,$4.2m ($2.7m - $5.6m),$478.1m,1213.0,77.82,150000.0,8.21903532945148
571260,THE KING OF FIGHTERS XIV STEAM EDITION,SNK CORPORATION,Fighting,$7.4m ($4.6m - $10.1m),$35.7m,1173.0,82.29,350000.0,8.681112314403371
1215390,Animal Revolt Battle Simulator,VDimension,Fighting,$2.7m ($1.4m - $3.9m),$2.7m,1034.0,95.8,350000.0,10.002489195880187
411830,SENRAN KAGURA SHINOVI VERSUS,XSEED Games,Fighting,$3m ($2.2m - $3.8m),$125.7m,1017.0,94.56,350000.0,9.895957736607084
801630,UNDER NIGHT IN-BIRTH Exe:Late[cl-r],Arc System Works,Fighting,$4.3m ($2.4m - $6.3m),$87.6m,959.0,93.96,350000.0,9.83782834245238
425220,One Piece Burning Blood,BANDAI NAMCO Entertainment,Fighting,$3.4m ($2.2m - $4.6m),$478.1m,850.0,81.4,350000.0,8.581948033481838
577940,Killer Instinct,Xbox Game Studios,Fighting,$2.4m ($1.8m - $3m),$1.8b,823.0,91.81,350000.0,9.622562544454219
1390410,Midnight Fight Express,Humble Games,Fighting,$1m ($752.6k - $1.2m),$202.5m,765.0,91.05,150000.0,9.503221362908729
601220,Zup! F,Quiet River,Fighting,$285.5k ($166.3k - $404.7k),$2.4m,751.0,96.9,350000.0,10.06941847415535
1835240,Spiritfall,Gentle Giant,Fighting,$828.4k ($613.1k - $1m),$828.5k,738.0,92.59,75000.0,9.61428344884816
804490,Creed: Rise to Glory,Survios,Fighting,$1.2m ($746.5k - $1.7m),$9.1m,719.0,74.74,350000.0,7.87865793303011
1116960,UNDEFEATED,Vantan Game Academy,Fighting,0,$0 ,687.0,0.0,750000.0,0.24643592352731392
1021770, Wanba Warriors,Wanba Studio,Fighting,$844.6k ($477.9k - $1.2m),$1.4m,665.0,91.01,75000.0,9.455589581789399
25000,Overgrowth,Wolfire Games,Fighting,$6.9m ($4.5m - $9.4m),$8.9m,601.0,85.86,750000.0,9.027535445966466
222440,THE KING OF FIGHTERS 2002 UNLIMITED MATCH,SNK CORPORATION,Fighting,$1.6m ($1m - $2.1m),$35.7m,589.0,94.95,350000.0,9.90352601688126
1420350,Fraymakers,Team Fray,Fighting,$976.5k ($636.9k - $1.3m),$974.7k,561.0,79.16,150000.0,8.28142516723893
495140,NARUTO: Ultimate Ninja STORM,BANDAI NAMCO Entertainment,Fighting,$2.5m ($1.7m - $3.3m),$478.1m,550.0,75.93,350000.0,8.017009678721102
1669170,Northend Tower Defense,Northend Games,Fighting,$432.7k ($259.4k - $606k),$432.7k,545.0,77.44,75000.0,8.077680072295886
2536260,Mayhemers,Anigtas,Fighting,$69.6k ($37.6k - $101.7k),$69.6k,489.0,77.355,10000.0,7.986268728255456
1685750,Capcom Fighting Collection,"CAPCOM Co., Ltd.",Fighting,$1.9m ($961k - $2.8m),$1.8b,537.0,90.88,150000.0,9.493965322327966
1000360,Hellish Quart,Kubold,Fighting,$4.7m ($3m - $6.3m),$4.7m,484.0,90.12,750000.0,9.438522158650498
232770,POSTAL,Running With Scissors,Horror,0,$19.5m,408008.0,85.89,3500000.0,9.264500539579219
1966720,Lethal Company,Zeekerss,Horror,$144.1m ($101.4m - $186.8m),$144.5m,239369.0,97.14,15000000.0,10.46425655443054
395170,DISTRAINT: Deluxe Edition,Jesse Makkonen,Horror,$230.7k ($141.5k - $319.9k),$554.6k,162795.0,93.44,3500000.0,9.932264803727373
391720,Layers of Fear (2016),Bloober Team SA,Horror,$9.1m ($5.4m - $12.8m),$23.7m,143872.0,90.01,3500000.0,9.65495555322084
782330,DOOM Eternal,Bethesda Softworks,Horror,$169.8m ($121.6m - $217.9m),$2.1b,84865.0,91.51,7500000.0,9.867442544693636
976310,Mortal Kombat 11,Warner Bros. Games,Horror,$86.6m ($53.8m - $119.3m),$882.3m,27301.0,88.47,3500000.0,9.497717012197466
2531310,The Last of Us Part II Remastered,PlayStation Publishing LLC,Horror,$33.5m ($22.8m - $44.1m),$1.3b,18345.0,90.8,750000.0,9.67172067158536
418460,Rising Storm 2: Vietnam,Tripwire Interactive,Horror,$21.8m ($15.7m - $27.9m),$237.9m,24518.0,87.92,3500000.0,9.41371482101448
418370,Resident Evil 7 Biohazard,"CAPCOM Co., Ltd.",Horror,$69m ($44.4m - $93.6m),$1.8b,18211.0,95.37,3500000.0,10.1749232190084
1987080,Inside the Backrooms,MrFatcat,Horror,$17.5m ($10.9m - $24.1m),$17.5m,14807.0,81.97,1500000.0,8.769726861130952
2625420,Drive Beyond Horizons,Tacty Studio,Horror,$19.7m ($13.5m - $25.9m),$19.7m,14797.0,78.04,150000.0,8.327322486659208
307780,Mortal Kombat X,Warner Bros. Games,Horror,$51m ($33.7m - $68.3m),$882.3m,13649.0,88.05,3500000.0,9.42654049959213
1562430,DREDGE,Team17,Horror,$34.4m ($23.5m - $45.4m),$491.6m,12686.0,95.73,1500000.0,10.165050780869288
934700,Dead Island 2,Deep Silver,Horror,$18.3m ($13.1m - $23.4m),$567.3m,12054.0,77.41,750000.0,8.307366565225534
2095300,Breakout 13,ALT Lab,Horror,$2.2m ($1.5m - $2.9m),$2.3m,11925.0,87.91,750000.0,9.302638335292576
3014080,The Hundred Line -Last Defense Academy-,Aniplex Inc.,Horror,$6.5m ($4.3m - $8.7m),$14.6m,9977.0,88.53,350000.0,9.365697934638902
221040,Resident Evil 6,Capcom,Horror,$38.6m ($27.7m - $49.4m),$248m,11836.0,79.03,3500000.0,8.5106389324436
2644470,PICO PARK 2,TECOPARK,Horror,$3.8m ($2.1m - $5.4m),$17.3m,9579.0,88.83,350000.0,9.387358006192034
963330,Nya Nya Nya Girls (ʻʻʻ)_(=^･ω･^=)_(ʻʻʻ),Zloy Krot Studio,Horror,$6.6k ($3.5k - $9.6k),$18.3k,8543.0,70.695,750000.0,7.465635200797061
813230,ANIMAL WELL,Bigmode,Horror,$13m ($9.1m - $16.8m),$13.8m,8107.0,95.76,350000.0,10.09210576747818
568220,Lobotomy Corporation | Monster Management Simulation,ProjectMoon,Horror,$21.7m ($15.2m - $28.1m),$108.8m,7920.0,94.18,1500000.0,9.982297191929183
1063660,Bendy and the Dark Revival,Joey Drew Studios,Horror,$4.4m ($3.2m - $5.7m),$16.6m,5686.0,93.63,750000.0,9.870239203023363
393530,Insanity Clicker,PlayFlock,Horror,$51.8k ($37.5k - $66.1k),$53k,6795.0,55.638,750000.0,5.987354879776515
1552350,The Jackbox Party Pack 8,"Jackbox Games, Inc.",Horror,$4.2m ($2.3m - $6m),$65.9m,4635.0,90.48,350000.0,9.537053904294757
282800,100% Orange Juice,Fruitbat Factory,Horror,$1.5m ($945k - $2.2m),$3.3m,5432.0,93.33,1500000.0,9.83179335800161
1963370,No One Survived,Cat Play Studio,Horror,$3.5m ($2.6m - $4.5m),$3.6m,4599.0,66.48,350000.0,7.121709607093913
404590,Vikings - Wolves of Midgard,Kalypso Media Digital,Horror,$2.6m ($1.6m - $3.5m),$47.6m,4043.0,58.78,350000.0,6.354454479936315
1766740,Choo-Choo Charles,Two Star Games,Horror,$7.2m ($5.2m - $9.2m),$7.4m,4033.0,91.47,750000.0,9.647299844623541
282140,SOMA,Frictional Games,Horror,$11m ($7.9m - $14.1m),$30.8m,4015.0,95.95,3500000.0,10.14196087921464
752590,A Plague Tale: Innocence,Focus Entertainment,Horror,$25.4m ($18.7m - $32.1m),$728.4m,4030.0,93.37,1500000.0,9.890801401016175
1419170,My Singing Monsters,Big Blue Bubble,Horror,$8.7m ($5.7m - $11.7m),$9.4m,3909.0,90.0,1500000.0,9.518645868009026
1608450,Hellslave,Dear Villagers,Horror,$301.2k ($141.2k - $461.3k),$33.7m,3763.0,81.43,75000.0,8.549880648505301
320240,We Happy Few,Gearbox Publishing,Horror,$14.8m ($10.2m - $19.4m),$259.9m,3498.0,76.5,750000.0,8.171611572990768
227100,Sniper Elite: Nazi Zombie Army,Rebellion,Horror,$3.8m ($2.2m - $5.4m),$225m,3168.0,88.69,350000.0,9.350071268983886
2021910,FPS Chess,DigiPen Institute of Technology,Horror,0,$0 ,2997.0,0.0,1500000.0,0.34203016126162683
21690,Resident Evil 5,Capcom,Horror,$27.8m ($19.4m - $36.2m),$248m,2568.0,87.73,1500000.0,9.309542209963983
1839950,Terminator: Dark Fate - Defiance,Slitherine Ltd.,Horror,$3.1m ($2.1m - $4.1m),$97.4m,2382.0,82.76,150000.0,8.722700853171135
321270,UNLOVED,Paul Schneider,Horror,$335.5k ($169.5k - $501.6k),$512.2k,2323.0,80.38,350000.0,8.448107376015663
429570,The Walking Dead: Michonne - A Telltale Miniseries,Skybound Games,Horror,$1.8m ($1.2m - $2.3m),$81.1m,2203.0,80.1,750000.0,8.481668097878522
338170,Ratz Instagib,Rarebyte,Horror,$795.2k ($525.1k - $1m),$855.4k,2037.0,90.63,350000.0,9.483783682899343
543460,Dead Rising 4,Capcom,Horror,$5.5m ($3.2m - $7.7m),$248m,2178.0,59.32,350000.0,6.407260197131128
1049800,BLOCKADE,Novalink,Horror,$79.2k ($51.4k - $106.9k),$135.9k,2026.0,0.0,1500000.0,0.41181700645217234
637100,Sonic Forces,SEGA,Horror,$4.8m ($3.1m - $6.5m),$1.6b,2020.0,61.51,750000.0,6.647016971216339
520720,Dear Esther: Landmark Edition,Secret Mode,Horror,$566.5k ($313.4k - $819.7k),$74.5m,2004.0,79.14,350000.0,8.348479099439942
604010,Chimpology,Junkhive,Horror,$2.6k ($1.3k - $3.9k),$2.6k,1971.0,78.48899999999999,150000.0,8.141635364264545
2322440,METAL SLUG ATTACK RELOADED,SNK CORPORATION,Horror,$282.5k ($180.5k - $384.5k),$35.7m,1894.0,71.67,150000.0,7.567470436083183
628670,Hellpoint,tinyBuild,Horror,$3.2m ($2.1m - $4.3m),$179.6m,1862.0,76.87,350000.0,8.148148547156666
332800,Five Nights at Freddy's 2,Scott Cawthon,Horror,$6.8m ($4m - $9.5m),$27.7m,1686.0,93.89,1500000.0,9.882648576464542
588160,Pizza Connection 3,Assemble Entertainment,Horror,$1.7m ($1m - $2.5m),$24.3m,1652.0,48.09,150000.0,5.229686416665122
388090,Five Nights at Freddy's 4,Scott Cawthon,Horror,$5.2m ($3.5m - $7m),$27.7m,1637.0,93.23,750000.0,9.796297609941485
2497920,A Difficult Game About Climbing,Pontypants,Horror,$1.7m ($1.3m - $2.1m),$1.9m,1578.0,87.93,350000.0,9.220343772132985
612470,Bio Inc. Redemption,DryGin Studios,Horror,$1.5m ($1m - $2m),$1.5m,1469.0,88.5,150000.0,9.253303016670312
521890,Hello Neighbor,tinyBuild,Horror,$8.8m ($5.9m - $11.7m),$179.6m,1399.0,86.54,750000.0,9.138089422935062
2475490,Mouthwashing,CRITICAL REFLEX,Horror,$6.6m ($4.6m - $8.6m),$34.9m,1241.0,95.58,750000.0,10.027179516229184
998740,Ring of Pain,Humble Games,Horror,$1.5m ($966.2k - $2.1m),$202.5m,1233.0,92.03,350000.0,9.64088272117626
779290,Stygian: Reign of the Old Ones,Fulqrum Publishing,Horror,$1.4m ($992.8k - $1.8m),$51.6m,1207.0,66.08,350000.0,7.038363901759347
492630,Bear With Me - Episode One,Miyagi Games,Horror,$2.5k ($1.8k - $3.2k),$10.8k,1201.0,79.272,150000.0,8.210125134677195
504210,SHENZHEN I/O,Zachtronics,Horror,$1.8m ($1.1m - $2.6m),$14.4m,1160.0,95.52,350000.0,9.979322316155868
726360,BOOBS SAGA: Prepare To Hentai Edition,Boobs Dev,Horror,$62k ($18.5k - $105.5k),$62k,1153.0,72.2,35000.0,7.5232102008279504
1426490,LOST EPIC,One or Eight,Horror,$583.8k ($357.9k - $809.7k),$740.2k,1149.0,71.92,35000.0,7.538330192806542
1059990,Trombone Champ,Holy Wow Studios LLC,Horror,$5.6m ($3.7m - $7.6m),$5.6m,1086.0,98.02,350000.0,10.239740274071943
1067850,Kindergarten 2,SmashGames,Horror,$1.9m ($1.3m - $2.5m),$12.4m,1051.0,98.04,350000.0,10.22841356100352
1245430,Golden Light,Mr. Pink,Horror,$638.5k ($365.8k - $911.1k),$753.9k,984.0,91.8,10000.0,9.494833481019658
751630,After the Fall,Vertigo Games,Horror,$3.8m ($2m - $5.5m),$35.5m,872.0,77.36,150000.0,8.150226827924435
220820,Zombie Driver HD,Exor Studios,Horror,$532.1k ($320.8k - $743.4k),$532.2k,925.0,84.54,350000.0,8.842468901540487
980610,Quaver,Swan,Horror,$7.3k ($1.6k - $13k),$7.3k,833.0,0.0,350000.0,0.3044936496691669
420530,OneShot,KOMODO,Horror,$5.5m ($3.8m - $7.2m),$17.2m,815.0,98.31,1500000.0,10.297020266285461
365300,Transmissions: Element 120,Self Published,Horror,0,$2.5k,779.0,84.024,750000.0,8.688180926310027
2232840,Garten of Banban,Euphoric Brothers,Horror,0,$3.1m,757.0,0.0,350000.0,0.28506110592992406
1359980,POSTAL: Brain Damaged,Running With Scissors,Horror,$2.2m ($1.4m - $3m),$19.5m,735.0,95.64,350000.0,9.981416905731223
515040,Make America Great Again: The Trump Presidency,Three Guys Game Studio,Horror,$197.9k ($126.7k - $269.2k),$204.1k,712.0,86.08,75000.0,8.935354601533321
390290,Bulb Boy,Bulbware,Horror,$175.7k ($106.3k - $245.1k),$183.7k,697.0,89.49,150000.0,9.289051510717185
594160,The Last Patient,NGV Studio,Horror,$1k ($213 - $1.9k),$1.2k,693.0,38.574,10000.0,4.039885850603425
1398210,Selene ~Apoptosis~,Nupu Neko Dev,Horror,$172.3k ($122.2k - $222.5k),$905k,662.0,85.095,75000.0,8.838966548810408
331480,Pinstripe,Armor Games Studios,Horror,$370.2k ($246.1k - $494.4k),$20.7m,661.0,90.01,350000.0,9.38947538291843
94300,The Dream Machine: Chapter 1 & 2,The Sleeping Machine,Horror,$149k ($40.7k - $257.3k),$161.7k,652.0,90.07,350000.0,9.361035843707912
1515900,Heaven Dust 2,indienova,Horror,$168k ($98.3k - $237.7k),$41.5m,644.0,91.46,75000.0,9.49063108341918
323720,Decay: The Mare,Daedalic Entertainment,Horror,$133.4k ($79.4k - $187.5k),$159.9m,585.0,76.39,350000.0,8.017611848366075
1879380,Paper Bride 2 Zangling Village,HeartBeat Plus,Horror,$290.7k ($191.2k - $390.2k),$1.7m,636.0,90.83,150000.0,9.43706978162037
1010750,Blood Fresh Supply,Atari,Horror,$1.6m ($1.1m - $2.2m),$37.7m,558.0,94.93,750000.0,9.91717068686089
9010,Return to Castle Wolfenstein,Bethesda Softworks,Horror,$1.3m ($787k - $1.8m),$2.1b,549.0,92.67,3500000.0,9.739395686718485
478980,Mansions of Madness,Fantasy Flight Games,Horror,$118.7k ($61k - $176.4k),$166.9k,539.0,72.0,350000.0,7.544978743658035
42670,Singularity,Activision,Horror,$3.6m ($2.8m - $4.4m),$1.5b,526.0,93.04,350000.0,9.736829365276355
986040,The Unliving,Team17 Digital,Horror,$373.6k ($227.4k - $519.8k),$21.5m,525.0,63.05,75000.0,6.652116941284051
720250,Welcome to the Game II,Reflect Studios,Horror,$1.4m ($979.2k - $1.8m),$2.5m,500.0,85.06,150000.0,8.877138092024426
1012560,Snakeybus,"Stovetop, LLC",Horror,$1.1m ($633k - $1.5m),$1.1m,499.0,93.61,150000.0,9.72505319672582
2989950,The Bathhouse | 地獄銭湯 Restored Edition,Chilla's Art,Horror,$248.4k ($151.4k - $345.5k),$4.4m,492.0,90.8,35000.0,9.395296853620613
619540,Darkwater,Playstack,Horror,$385.9k ($256.5k - $515.3k),$116.9m,442.0,80.49,35000.0,8.381436554923223
2167960,买个可乐饼吧！ - Buy a Croquette!,Eternal Dream,Horror,$781 ($368 - $1.1k),$57.2k,437.0,90.0,150000.0,9.241882315832296
407300,The Last NightMary - A Lenda do Cabeça de Cuia,Submersivo Game Studio,Horror,$71.4k ($39.7k - $103.1k),$71.4k,407.0,80.29,150000.0,8.335274447767178
248470,Doorways: Prelude,Saibot Studios,Horror,$113.2k ($57.3k - $169.2k),$756.5k,419.0,53.073,350000.0,5.650275574942874
1119980,In Sound Mind,Maximum Entertainment,Horror,$1.6m ($969k - $2.3m),$32.3m,399.0,95.45,750000.0,9.958139287708072
1373510,BloodRayne: Terminal Cut,Ziggurat,Horror,$558k ($305.6k - $810.4k),$2.9m,385.0,90.71,150000.0,9.421318904294607
844930,Fox Hime Zero,SakuraGame,Horror,$113.9k ($71.9k - $155.8k),$3.9m,383.0,97.36,350000.0,10.083313130209039
530890,Haydee,Haydee Interactive,Horror,$2.1m ($1.4m - $2.7m),$3m,381.0,84.8,350000.0,8.868405056185317
562220,Zup! 2,Quiet River,Horror,$231.5k ($144k - $319k),$2.4m,374.0,95.57,350000.0,9.911812084148211
508900,Zup! X,Quiet River,Horror,$82.1k ($51.2k - $112.9k),$2.4m,373.0,96.53,350000.0,9.992655777374003
1315980,Tin Can,Tin Can Studio,Horror,$540.9k ($371.4k - $710.4k),$540.4k,349.0,85.74,150000.0,8.913636878676616
1394270,SCP: Escape Together,SCP: Escape Together development team,Horror,0,$0 ,348.0,0.0,350000.0,0.1849977524771309
1478160,Nyaruru Fishy Fight,赤瞳大白猫,Horror,$151.4k ($75.6k - $227.3k),$210.1k,346.0,89.49,150000.0,9.265808917564957
899770,Last Epoch,Eleventh Hour Games,Indie,$82.3m ($55.4m - $109.3m),$82.2m,258503.0,78.7,35000000.0,8.63107032561137
526870,Satisfactory,Coffee Stain Publishing,Indie,$170.8m ($113.6m - $228.1m),$592.7m,185957.0,97.31,15000000.0,10.481950728400404
510840,Evolvation,HyperReuts,Indie,$180.7k ($36.1k - $325.3k),$180.7k,100638.0,61.875,1500000.0,6.733516368951861
227300,Euro Truck Simulator 2,SCS Software,Indie,$122.5m ($92.7m - $152.2m),$173.1m,69695.0,97.45,15000000.0,10.45544071746202
1296830,暖雪 Warm Snow,bilibili,Indie,$21.1m ($13.8m - $28.4m),$133.8m,44545.0,93.03,1500000.0,9.921281754971579
569610,Distant Space,PixelMouse,Indie,$110k ($60.4k - $159.6k),$144.3k,26541.0,74.10600000000001,750000.0,7.891605135523327
1190970,House Flipper 2,Frozen District,Indie,$34.3m ($21.9m - $46.7m),$99.1m,21829.0,86.69,350000.0,9.23834292505844
244210,Assetto Corsa,Kunos Simulazioni,Indie,$112.5m ($75.3m - $149.7m),$112.5m,19780.0,92.49,7500000.0,9.901800234757243
274170,Hotline Miami 2: Wrong Number,Devolver Digital,Indie,$12.7m ($9.1m - $16.3m),$501.4m,18882.0,94.15,3500000.0,10.023959373267548
690830,Foundation,Polymorph Games,Indie,$26.5m ($18.2m - $34.7m),$26.5m,18422.0,85.87,750000.0,9.158768297072687
714010,Aim Lab,Statespace,Indie,$24.6m ($13.5m - $35.6m),$24.6m,15141.0,70.272,3500000.0,7.626020568152642
1029780,Going Medieval,Mythwright,Indie,$16.2m ($11m - $21.4m),$41.3m,14600.0,89.52,750000.0,9.511309033215186
590380,Into the Breach,Subset Games,Indie,$12m ($7.9m - $16m),$30.8m,14573.0,94.2,1500000.0,9.989168428684401
2407270,AI LIMIT,CE-Asia,Indie,$14m ($8.7m - $19.4m),$18.2m,14433.0,92.76,350000.0,9.812237229504273
204300,Awesomenauts,Atari,Indie,$4.9m ($2.4m - $7.4m),$37.7m,12050.0,85.07,3500000.0,9.077113172930662
972660,Spiritfarer: Farewell Edition,Thunder Lotus,Indie,$21m ($14.3m - $27.8m),$26.5m,11726.0,95.05,1500000.0,10.074927866075797
385080,Guardians of Victoria,New Reality Games,Indie,$21k ($4.2k - $37.9k),$603.1k,10158.0,29.232,750000.0,3.3564978059965402
1222700,A Way Out,Electronic Arts,Indie,$29.9m ($19.6m - $40.1m),$4.5b,8548.0,87.06,3500000.0,9.312257145323583
326460,ShellShock Live,kChamp Games,Indie,$13.2m ($8.4m - $18.1m),$13.3m,7346.0,93.39,1500000.0,9.884736481411185
704850,Thief Simulator,PlayWay S.A.,Indie,$18.1m ($9.4m - $26.8m),$275.8m,7186.0,88.46,1500000.0,9.40863057683584
738060,Freddy Fazbear's Pizzeria Simulator,Scott Cawthon,Indie,0,$27.7m,6427.0,80.001,3500000.0,8.484210733501053
1492070,Sker Ritual,Wales Interactive,Indie,$4.8m ($3m - $6.6m),$12.7m,5992.0,83.71,350000.0,8.86289777121313
2638370,Five Nights at Freddy's: Into the Pit,Mega Cat Studios,Indie,$3.1m ($2m - $4.2m),$3.1m,5690.0,95.73,350000.0,10.050898393761685
240720,Getting Over It with Bennett Foddy,Bennett Foddy,Indie,$18.1m ($13.3m - $22.9m),$18.1m,4959.0,82.72,3500000.0,8.830466550358954
297130,Titan Souls,Devolver Digital,Indie,$2.1m ($1.3m - $2.8m),$501.4m,4309.0,82.87,750000.0,8.789490719643924
274190,Broforce,Devolver Digital,Indie,$18.8m ($12.7m - $25m),$501.4m,4285.0,97.0,3500000.0,10.26871936142549
1097430,Book of Yog Idle RPG,元气工作室,Indie,$9m ($6.2m - $11.9m),$9m,4163.0,57.276,350000.0,6.2158822059168335
1332720,Thief Simulator 2,PlayWay S.A.,Indie,$5.2m ($3.4m - $6.9m),$275.8m,4144.0,88.78,750000.0,9.389905762901565
2068280,Nordic Ashes: Survivors of Ragnarok,Noxfall Studios,Indie,$1.5m ($965.4k - $2.1m),$1.5m,3900.0,88.57,350000.0,9.30953290043809
351030,Pixel Puzzles Ultimate Jigsaw Puzzles,Pixel Puzzles,Indie,$140.8k ($105.9k - $175.8k),$595.6k,3856.0,83.52,750000.0,8.782906946978995
506610,Five Nights at Freddy's: Sister Location,Scott Cawthon,Indie,$3.5m ($2.5m - $4.5m),$27.7m,3489.0,91.13,750000.0,9.603976665390936
466910,Worm.is: The Game,Freakinware Studios,Indie,$6.8k ($4.9k - $8.6k),$366.2k,3413.0,80.13600000000001,750000.0,8.394580817223101
1127400,Mindustry,AnukenDev,Indie,$5.7m ($3.8m - $7.7m),$5.7m,3348.0,95.9,1500000.0,10.095556210713632
466860,上帝之城 I：监狱帝国 [City of God I - Prison Empire],Pixel Gangsta Studio,Indie,$401.1k ($250.8k - $551.3k),$401.1k,3262.0,70.37,150000.0,7.440178842164276
1123830,Farm Manager 2021,PlayWay S.A.,Indie,$1.3m ($832.9k - $1.9m),$275.8m,3173.0,79.24,350000.0,8.390394952181527
824270,KovaaK's,KovaaK Games,Indie,$16.2m ($10.3m - $22.1m),$16.2m,3114.0,92.95,750000.0,9.802437574403987
223710,Cry of Fear,Team Psykskallar,Indie,0,$0 ,3052.0,70.065,7500000.0,7.412507476741366
581970,Zombie Ballz,My Way Games,Indie,$4.7k ($2k - $7.4k),$729k,3029.0,67.959,75000.0,7.119150533196964
2758000,Vanity Fair: The Pursuit,Wave Games,Indie,$688.7k ($514.8k - $862.5k),$3.9m,2847.0,87.94,350000.0,9.229559068174359
283000,Strategic War in Europe,Conglomerate 5,Indie,$98k ($19.6k - $176.4k),$2.5m,2616.0,45.918000000000006,350000.0,4.994481481282695
683830,Weable,Valkyrie Initiative,Indie,$5.8k ($2.3k - $9.3k),$2.8m,2411.0,66.195,350000.0,6.979033261005952
1347970,Patch Quest,Curve Games,Indie,$1.2m ($671.9k - $1.7m),$196.4m,2333.0,94.57,150000.0,9.892260489659755
